8.28.16.254 - - [25/Jul/2012:22:00:33 +0000] "GET / HTTP/1.1" 200 8381 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; InfoPath.1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; MS-RTC LM 8; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
79.75.90.24 - - [28/Jul/2012:16:50:50 +0000] "GET /media/css/screen.css HTTP/1.1" 200 2525 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:16:50:50 +0000] "GET /media/css/reset.css HTTP/1.1" 200 952 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:16:50:50 +0000] "GET /media/css/print.css HTTP/1.1" 200 354 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:16:50:50 +0000] "GET /media/images/theme/body.png HTTP/1.1" 200 985 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:16:50:50 +0000] "GET /media/images/theme/wrapper-bottom.jpg HTTP/1.1" 200 346007 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:16:50:50 +0000] "GET /media/images/theme/wrapper-top.jpg HTTP/1.1" 200 440657 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:16:50:51 +0000] "GET /media/images/favicon.ico HTTP/1.1" 404 512 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
93.126.146.162 - - [28/Jul/2012:16:56:44 +0000] "GET / HTTP/1.1" 200 2011 "-" "Mozilla/5.0 (Windows NT 6.0; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1"
93.126.146.162 - - [28/Jul/2012:16:56:44 +0000] "GET /media/css/screen.css HTTP/1.1" 200 2525 "http://www.ashkandari.com/" "Mozilla/5.0 (Windows NT 6.0; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1"
93.126.146.162 - - [28/Jul/2012:16:56:45 +0000] "GET /media/css/print.css HTTP/1.1" 200 355 "http://www.ashkandari.com/" "Mozilla/5.0 (Windows NT 6.0; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1"
93.126.146.162 - - [28/Jul/2012:16:56:45 +0000] "GET /media/images/favicon.ico HTTP/1.1" 404 517 "-" "Mozilla/5.0 (Windows NT 6.0; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1"
93.126.146.162 - - [28/Jul/2012:16:56:45 +0000] "GET /media/css/reset.css HTTP/1.1" 200 952 "http://www.ashkandari.com/media/css/screen.css" "Mozilla/5.0 (Windows NT 6.0; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1"
93.126.146.162 - - [28/Jul/2012:16:56:45 +0000] "GET /media/images/theme/body.png HTTP/1.1" 200 985 "http://www.ashkandari.com/media/css/screen.css" "Mozilla/5.0 (Windows NT 6.0; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1"
93.126.146.162 - - [28/Jul/2012:16:56:45 +0000] "GET /media/images/theme/wrapper-bottom.jpg HTTP/1.1" 200 346007 "http://www.ashkandari.com/media/css/screen.css" "Mozilla/5.0 (Windows NT 6.0; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1"
93.126.146.162 - - [28/Jul/2012:16:56:46 +0000] "GET /media/images/theme/wrapper-top.jpg HTTP/1.1" 200 440657 "http://www.ashkandari.com/media/css/screen.css" "Mozilla/5.0 (Windows NT 6.0; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1"
93.126.146.162 - - [28/Jul/2012:16:57:01 +0000] "GET /roster/ HTTP/1.1" 404 504 "http://www.ashkandari.com/" "Mozilla/5.0 (Windows NT 6.0; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1"
93.126.146.162 - - [28/Jul/2012:16:57:02 +0000] "GET /favicon.ico HTTP/1.1" 404 508 "-" "Mozilla/5.0 (Windows NT 6.0; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1"
93.126.146.162 - - [28/Jul/2012:16:57:02 +0000] "GET /favicon.ico HTTP/1.1" 404 508 "-" "Mozilla/5.0 (Windows NT 6.0; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1"
93.126.146.162 - - [28/Jul/2012:16:58:16 +0000] "GET / HTTP/1.1" 200 1953 "-" "Mozilla/5.0 (Windows NT 6.0; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1"
93.126.146.162 - - [28/Jul/2012:16:58:18 +0000] "GET /apply/ HTTP/1.1" 404 504 "http://www.ashkandari.com/" "Mozilla/5.0 (Windows NT 6.0; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1"
93.126.146.162 - - [28/Jul/2012:16:58:20 +0000] "GET / HTTP/1.1" 200 1953 "-" "Mozilla/5.0 (Windows NT 6.0; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1"
79.75.90.24 - - [28/Jul/2012:17:08:38 +0000] "GET / HTTP/1.1" 200 2011 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:17:08:39 +0000] "GET /media/css/screen.css HTTP/1.1" 200 2525 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:17:08:39 +0000] "GET /media/css/reset.css HTTP/1.1" 200 952 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:17:08:40 +0000] "GET /media/css/print.css HTTP/1.1" 200 354 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:17:08:40 +0000] "GET /media/images/theme/body.png HTTP/1.1" 200 986 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:17:08:40 +0000] "GET /media/images/theme/wrapper-bottom.jpg HTTP/1.1" 200 346008 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:17:08:40 +0000] "GET /media/images/theme/wrapper-top.jpg HTTP/1.1" 200 440657 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:17:08:41 +0000] "GET /media/images/favicon.ico HTTP/1.1" 404 513 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:17:08:42 +0000] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 518 "-" "Coda/2.0.1 CFNetwork/596.0.1 Darwin/12.0.0 (x86_64) (iMac11%2C2)"
79.75.90.24 - - [28/Jul/2012:17:08:42 +0000] "GET /media/images/iphone-icon.png HTTP/1.1" 404 516 "-" "Coda/2.0.1 CFNetwork/596.0.1 Darwin/12.0.0 (x86_64) (iMac11%2C2)"
79.75.90.24 - - [28/Jul/2012:17:09:06 +0000] "GET / HTTP/1.1" 200 1953 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:17:09:06 +0000] "GET /media/css/screen.css HTTP/1.1" 200 2525 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:17:09:06 +0000] "GET /media/css/reset.css HTTP/1.1" 200 952 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:17:09:06 +0000] "GET /media/css/print.css HTTP/1.1" 200 354 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:17:09:07 +0000] "GET /media/images/theme/body.png HTTP/1.1" 200 985 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:17:09:07 +0000] "GET /media/images/theme/wrapper-bottom.jpg HTTP/1.1" 200 346008 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:17:09:07 +0000] "GET /media/images/theme/wrapper-top.jpg HTTP/1.1" 200 440657 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:17:09:08 +0000] "GET /media/images/favicon.ico HTTP/1.1" 404 513 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:17:09:11 +0000] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 518 "-" "Coda/2.0.1 CFNetwork/596.0.1 Darwin/12.0.0 (x86_64) (iMac11%2C2)"
79.75.90.24 - - [28/Jul/2012:17:09:11 +0000] "GET /media/images/iphone-icon.png HTTP/1.1" 404 516 "-" "Coda/2.0.1 CFNetwork/596.0.1 Darwin/12.0.0 (x86_64) (iMac11%2C2)"
79.75.90.24 - - [28/Jul/2012:19:26:23 +0000] "GET / HTTP/1.1" 200 2011 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:26:23 +0000] "GET /media/css/screen.css HTTP/1.1" 200 2525 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:26:23 +0000] "GET /media/css/reset.css HTTP/1.1" 200 952 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:26:23 +0000] "GET /media/css/print.css HTTP/1.1" 200 354 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:26:24 +0000] "GET /media/images/theme/body.png HTTP/1.1" 200 986 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:26:24 +0000] "GET /media/images/theme/wrapper-bottom.jpg HTTP/1.1" 200 346007 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:26:24 +0000] "GET /media/images/theme/wrapper-top.jpg HTTP/1.1" 200 440657 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:26:25 +0000] "GET /media/images/favicon.ico HTTP/1.1" 404 513 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:26:26 +0000] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 518 "-" "Coda/2.0.1 CFNetwork/596.0.1 Darwin/12.0.0 (x86_64) (iMac11%2C2)"
79.75.90.24 - - [28/Jul/2012:19:26:27 +0000] "GET /media/images/iphone-icon.png HTTP/1.1" 404 516 "-" "Coda/2.0.1 CFNetwork/596.0.1 Darwin/12.0.0 (x86_64) (iMac11%2C2)"
79.75.90.24 - - [28/Jul/2012:19:38:48 +0000] "GET / HTTP/1.1" 200 2011 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:38:49 +0000] "GET /media/css/screen.css HTTP/1.1" 200 2525 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:38:49 +0000] "GET /media/css/reset.css HTTP/1.1" 200 952 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:38:49 +0000] "GET /media/css/print.css HTTP/1.1" 200 354 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:38:49 +0000] "GET /media/images/theme/body.png HTTP/1.1" 200 985 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:38:49 +0000] "GET /media/images/theme/wrapper-bottom.jpg HTTP/1.1" 200 346008 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:38:49 +0000] "GET /media/images/theme/wrapper-top.jpg HTTP/1.1" 200 440657 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:38:50 +0000] "GET /media/images/favicon.ico HTTP/1.1" 404 513 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:38:51 +0000] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 518 "-" "Coda/2.0.1 CFNetwork/596.0.1 Darwin/12.0.0 (x86_64) (iMac11%2C2)"
79.75.90.24 - - [28/Jul/2012:19:38:52 +0000] "GET /media/images/iphone-icon.png HTTP/1.1" 404 516 "-" "Coda/2.0.1 CFNetwork/596.0.1 Darwin/12.0.0 (x86_64) (iMac11%2C2)"
79.75.90.24 - - [28/Jul/2012:19:46:17 +0000] "GET / HTTP/1.1" 200 2011 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:46:17 +0000] "GET /media/css/screen.css HTTP/1.1" 200 2525 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:46:17 +0000] "GET /media/css/reset.css HTTP/1.1" 200 952 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:46:17 +0000] "GET /media/css/print.css HTTP/1.1" 200 354 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:46:17 +0000] "GET /media/images/theme/body.png HTTP/1.1" 200 985 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:46:17 +0000] "GET /media/images/theme/wrapper-bottom.jpg HTTP/1.1" 200 346008 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:46:17 +0000] "GET /media/images/theme/wrapper-top.jpg HTTP/1.1" 200 440657 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:46:18 +0000] "GET /media/images/favicon.ico HTTP/1.1" 404 513 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko)"
79.75.90.24 - - [28/Jul/2012:19:46:20 +0000] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 518 "-" "Coda/2.0.1 CFNetwork/596.0.1 Darwin/12.0.0 (x86_64) (iMac11%2C2)"
79.75.90.24 - - [28/Jul/2012:19:46:20 +0000] "GET /media/images/iphone-icon.png HTTP/1.1" 404 516 "-" "Coda/2.0.1 CFNetwork/596.0.1 Darwin/12.0.0 (x86_64) (iMac11%2C2)"
79.75.90.24 - - [28/Jul/2012:20:13:08 +0000] "GET / HTTP/1.1" 500 1288 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:13:08 +0000] "GET /media/css/screen.css HTTP/1.1" 200 2526 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:13:08 +0000] "GET /media/css/reset.css HTTP/1.1" 200 952 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:13:08 +0000] "GET /media/css/print.css HTTP/1.1" 200 354 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:13:08 +0000] "GET /media/images/theme/body.png HTTP/1.1" 200 985 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:13:08 +0000] "GET /media/images/theme/wrapper-top.jpg HTTP/1.1" 200 440657 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:13:08 +0000] "GET /media/images/theme/wrapper-bottom.jpg HTTP/1.1" 200 346008 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:13:09 +0000] "GET /media/images/favicon.ico HTTP/1.1" 404 512 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:00 +0000] "GET / HTTP/1.1" 500 1230 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:00 +0000] "GET /media/css/screen.css HTTP/1.1" 304 212 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:00 +0000] "GET /media/css/print.css HTTP/1.1" 304 208 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:00 +0000] "GET /media/images/theme/wrapper-bottom.jpg HTTP/1.1" 304 190 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:00 +0000] "GET /media/images/favicon.ico HTTP/1.1" 404 512 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:02 +0000] "GET / HTTP/1.1" 500 1230 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:02 +0000] "GET /media/css/screen.css HTTP/1.1" 304 211 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:02 +0000] "GET /media/css/reset.css HTTP/1.1" 304 210 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:02 +0000] "GET /media/css/print.css HTTP/1.1" 304 208 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:02 +0000] "GET /media/images/theme/body.png HTTP/1.1" 304 188 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:02 +0000] "GET /media/images/theme/wrapper-bottom.jpg HTTP/1.1" 304 190 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:02 +0000] "GET /media/images/theme/wrapper-top.jpg HTTP/1.1" 304 190 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:02 +0000] "GET /media/images/favicon.ico HTTP/1.1" 404 512 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:03 +0000] "GET / HTTP/1.1" 500 1230 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:04 +0000] "GET / HTTP/1.1" 500 1230 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:04 +0000] "GET /media/css/screen.css HTTP/1.1" 304 211 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:04 +0000] "GET /media/css/reset.css HTTP/1.1" 304 210 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:04 +0000] "GET /media/css/print.css HTTP/1.1" 304 208 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:04 +0000] "GET /media/images/theme/body.png HTTP/1.1" 304 187 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:04 +0000] "GET /media/images/theme/wrapper-top.jpg HTTP/1.1" 304 190 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:04 +0000] "GET /media/images/theme/wrapper-bottom.jpg HTTP/1.1" 304 190 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:14:04 +0000] "GET /media/images/favicon.ico HTTP/1.1" 404 512 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:15:50 +0000] "GET / HTTP/1.1" 500 1230 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
79.75.90.24 - - [28/Jul/2012:20:15:50 +0000] "GET /media/css/screen.css HTTP/1.1" 304 212 "http://ashkandari.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
